date,tenor_years,source_file,observed,tp,risk_neutral
2020-12-31,10,inputs/tp_10y.png,6.09375,2.1538461538461533,3.9399038461538467
2021-01-31,10,inputs/tp_10y.png,6.314903846153847,2.2836538461538467,4.03125
2021-02-28,10,inputs/tp_10y.png,6.6322115384615365,2.6634615384615365,3.96875
2021-03-31,10,inputs/tp_10y.png,6.94951923076923,3.04326923076923,3.90625
2021-04-30,10,inputs/tp_10y.png,7.149038461538462,3.0,4.149038461538462
2021-05-31,10,inputs/tp_10y.png,7.125,2.697115384615387,4.427884615384613
2021-06-30,10,inputs/tp_10y.png,7.125,2.322115384615387,4.802884615384613
2021-07-31,10,inputs/tp_10y.png,7.03125,1.8125,5.21875
2021-08-31,10,inputs/tp_10y.png,6.96875,0.9951923076923102,5.97355769230769
2021-09-30,10,inputs/tp_10y.png,7.103365384615383,0.8125,6.290865384615383
2021-10-31,10,inputs/tp_10y.png,7.466346153846153,1.0769230769230766,6.389423076923077
2021-11-30,10,inputs/tp_10y.png,8.016826923076916,1.1875,6.829326923076916
2021-12-31,10,inputs/tp_10y.png,8.36778846153846,1.125,7.24278846153846
2022-01-31,10,inputs/tp_10y.png,8.838942307692307,1.1538461538461533,7.685096153846153
2022-02-28,10,inputs/tp_10y.png,9.617788461538451,1.5673076923076863,8.050480769230765
2022-03-31,10,inputs/tp_10y.png,11.432692307692292,2.6923076923076827,8.74038461538461
2022-04-30,10,inputs/tp_10y.png,10.485576923076925,7.740384615384599,2.745192307692326
2022-05-31,10,inputs/tp_10y.png,9.721153846153861,5.471153846153882,4.249999999999979
2022-06-30,10,inputs/tp_10y.png,8.90625,2.730769230769255,6.175480769230745
2022-07-31,10,inputs/tp_10y.png,8.875,0.3509615384615472,8.524038461538453
2022-08-31,10,inputs/tp_10y.png,8.90625,0.5625,8.34375
2022-09-30,10,inputs/tp_10y.png,9.324519230769225,1.6442307692307594,7.680288461538465
2022-10-31,10,inputs/tp_10y.png,9.961538461538458,2.4567307692307665,7.504807692307692
2022-11-30,10,inputs/tp_10y.png,10.225961538461538,2.7644230769230766,7.461538461538462
2022-12-31,10,inputs/tp_10y.png,10.28125,3.0817307692307665,7.1995192307692335
2023-01-31,10,inputs/tp_10y.png,10.35576923076923,3.1875,7.16826923076923
2023-02-28,10,inputs/tp_10y.png,10.60576923076923,3.6826923076923066,6.923076923076923
2023-03-31,10,inputs/tp_10y.png,10.752403846153843,3.528846153846157,7.223557692307686
2023-04-30,10,inputs/tp_10y.png,10.84375,3.7259615384615365,7.1177884615384635
2023-05-31,10,inputs/tp_10y.png,10.822115384615385,3.75,7.072115384615385
2023-06-30,10,inputs/tp_10y.png,10.89903846153846,3.75,7.14903846153846
2023-07-31,10,inputs/tp_10y.png,11.084134615384613,3.75,7.334134615384613
2023-08-31,10,inputs/tp_10y.png,11.21875,2.7067307692307736,8.512019230769226
2023-09-30,10,inputs/tp_10y.png,11.53125,2.8125,8.71875
2023-10-31,10,inputs/tp_10y.png,11.944711538461535,3.19230769230769,8.752403846153845
2023-11-30,10,inputs/tp_10y.png,11.84375,3.1153846153846168,8.728365384615383
2023-12-31,10,inputs/tp_10y.png,11.930288461538462,3.0769230769230766,8.853365384615385
2024-01-31,10,inputs/tp_10y.png,11.71875,3.600961538461533,8.117788461538467
2024-02-29,10,inputs/tp_10y.png,11.89903846153846,3.85096153846154,8.04807692307692
2024-03-31,10,inputs/tp_10y.png,12.475961538461537,3.009615384615387,9.46634615384615
2024-04-30,10,inputs/tp_10y.png,13.209134615384608,2.3990384615384706,10.810096153846137
2024-05-31,10,inputs/tp_10y.png,13.83413461538461,2.1490384615384635,11.685096153846146
2024-06-30,10,inputs/tp_10y.png,14.59855769230769,2.29326923076923,12.30528846153846
2024-07-31,10,inputs/tp_10y.png,15.31490384615384,2.8317307692307594,12.48317307692308
2024-08-31,10,inputs/tp_10y.png,15.353365384615387,2.822115384615387,12.53125
2024-09-30,10,inputs/tp_10y.png,15.497596153846153,2.9951923076923066,12.502403846153847
2024-10-31,10,inputs/tp_10y.png,15.96875,3.4375,12.53125
